,id,sex,genotype,phenotype,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,Perimeter,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,sex-phenotype
2808,191,F,a-s,aurora,718312.0,1250.4555,1269,76.3309,363135742080,321003895206096,3.03645408436376e+17,0.56029,0.60247,0.63541,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3550.3801,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2809,191,F,a-s,aurora,717790.0,1259.3134,1287,71.9159,374523847624,335543998302978,3.21710739421359e+17,0.56126,0.60303,0.63575,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3565.8115,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2810,192,M,a-s,aurora,1018396.0,1724.4339,1777,197.5308,1202968009528,1555335884418680,2.12604650361303e+18,0.61162,0.64806,0.67644,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4517.0777,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2811,192,M,a-s,aurora,1017161.0,1722.3156,1783,170.03,1234910484910,1612325824449720,2.22473566413315e+18,0.61798,0.65394,0.68206,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4530.8178,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2812,192,M,a-s,aurora,721914.0,1258.426,1314,56.509,401782544034,367789397811964,3.598989538221e+17,0.56775,0.60782,0.63948,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3589.6177,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2813,192,M,a-s,aurora,707677.0,1252.664,1291,40.9961,376669196087,338968848453565,3.26141116379094e+17,0.56511,0.60606,0.63821,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3518.6055,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2814,192,M,a-s,aurora,1018299.0,1719.5667,1782,160.7916,1215638570934,1577167978643620,2.16351806145798e+18,0.61314,0.64927,0.67751,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4553.3031,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2815,192,M,a-s,aurora,1020980.0,1726.0087,1779,176.1006,1203361002867,1555168938030860,2.12528691627154e+18,0.61026,0.64676,0.67519,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4551.7711,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2816,192,M,a-s,aurora,710142.0,1252.2972,1287,47.8513,373428130148,334609383335206,3.20624203713316e+17,0.56345,0.60462,0.63692,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3500.1202,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2817,192,M,a-s,aurora,720060.0,1256.1302,1315,55.631,407222533860,374670462236846,3.68402115227901e+17,0.57188,0.61165,0.64315,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3633.375,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2818,193,F,a-s,aurora,990484.0,1671.4913,1737,197.6522,1111861818352,1399453749204370,1.86168100426809e+18,0.60996,0.64601,0.67408,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4499.3376,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2819,193,F,a-s,aurora,919327.0,1659.3058,1696,200.7613,992240505369,1230238567451660,1.61384200952296e+18,0.61256,0.64975,0.67869,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,5235.5529,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2820,193,F,a-s,aurora,724609.0,1183.9253,1208,57.4534,339740133539,287401415813177,2.59939762764028e+17,0.56683,0.60822,0.64066,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3597.7354,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2821,193,F,a-s,aurora,707565.0,1191.1725,1212,55.0108,335564452953,284810302588633,2.58020667325436e+17,0.5682,0.6092,0.64116,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3624.4461,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2822,193,F,a-s,aurora,926347.0,1659.0295,1698,195.6,994946446448,1231695871976640,1.61381847409789e+18,0.61034,0.6476,0.6766,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,5255.359,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2823,193,F,a-s,aurora,995182.0,1673.8449,1737,191.2682,1110649874842,1395746531902700,1.85446934518353e+18,0.60819,0.64442,0.67264,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4545.8056,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2824,193,F,a-s,aurora,706706.0,1189.3712,1209,47.1965,331282658913,279930020983227,2.52519061775583e+17,0.56631,0.60745,0.6395,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3580.1618,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2825,193,F,a-s,aurora,721978.0,1183.335,1206,9.7849,335553135916,282925168250398,2.5505380323271e+17,0.56529,0.60679,0.63926,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3655.108,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2826,195,F,a-s,aurora,1027684.0,1717.5982,1769,133.5869,1214495805742,1568335660042960,2.14105570438695e+18,0.61453,0.65083,0.67915,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4597.5041,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2827,195,F,a-s,aurora,1036488.0,1729.069,1787,139.3355,1240352771400,1612359240227360,2.21645321381683e+18,0.61216,0.6484,0.6767,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4637.3792,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2828,195,F,a-s,aurora,697279.0,1228.2747,1237,91.3888,344736970415,300116450517419,2.79103060788841e+17,0.56842,0.61037,0.64301,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3574.3557,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2829,195,F,a-s,aurora,680734.0,1217.2563,1268,26.5845,360840169087,321287105421031,3.05620885546321e+17,0.57418,0.61402,0.64555,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3560.439,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2830,195,F,a-s,aurora,1038391.0,1730.1766,1788,136.1757,1239115778609,1609505899622930,2.21117050337134e+18,0.61095,0.64726,0.67561,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4666.1488,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2831,195,F,a-s,aurora,1026223.0,1716.5564,1768,128.9276,1201675244926,1546322835216660,2.10391888694639e+18,0.61205,0.64844,0.67681,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4602.4158,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2832,195,F,a-s,aurora,682907.0,1217.3623,1269,51.4896,362947993916,323336777149688,3.07603951290882e+17,0.57449,0.61419,0.64557,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3574.1131,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2833,195,F,a-s,aurora,694849.0,1226.4733,1237,123.8975,343815883982,299290117168300,2.78308884903376e+17,0.56865,0.61052,0.64312,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3487.243,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,m-aurora
2834,196,F,a-s,aurora,1005191.0,1698.0927,1758,140.9278,1166884061121,1493082836156360,2.01904073131931e+18,0.61287,0.64902,0.67718,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4530.0239,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2835,196,F,a-s,aurora,999387.0,1695.3682,1743,166.4705,1164541864658,1490663948554660,2.01539688726572e+18,0.61932,0.65552,0.68369,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4520.6341,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2836,196,F,a-s,aurora,711294.0,1248.2592,1256,32.7227,347297640522,303600957453678,2.8428252704127e+17,0.55634,0.59946,0.63305,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3493.1324,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2837,196,F,a-s,aurora,718397.0,1249.2321,1254,68.7403,355420529264,311816694283698,2.92815663201959e+17,0.56091,0.60378,0.63718,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3495.4512,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2838,196,F,a-s,aurora,1006119.0,1701.546,1748,165.824,1172948142648,1503483311874460,2.03614758578076e+18,0.61769,0.65405,0.68234,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4535.3203,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2839,196,F,a-s,aurora,1009928.0,1702.1512,1762,145.6439,1169810876066,1496696189458640,2.02416499448954e+18,0.61081,0.64706,0.67528,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4567.8645,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2840,196,F,a-s,aurora,718898.0,1250.0373,1255,55.7755,355642714032,312103403989828,2.93201825797385e+17,0.56044,0.60335,0.63677,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3478.8481,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2841,196,F,a-s,aurora,711531.0,1249.9367,1258,31.3206,348018938015,304541610611059,2.85454566110125e+17,0.55593,0.59906,0.63264,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3539.8776,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,m-aurora
2842,197,F,a-s,aurora,959275.0,1689.7712,1744,140.4759,1090273955502,1383446904544980,1.85709669324341e+18,0.61129,0.64783,0.67636,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4543.4036,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2843,197,F,a-s,aurora,972302.0,1709.4191,1770,122.1905,1132824329627,1455422724018070,1.97839710675484e+18,0.60983,0.64628,0.67477,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4584.9671,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2844,197,F,a-s,aurora,654455.0,1232.2706,1229,-4.8622,300695062767,256808686312057,2.3525598630995e+17,0.55153,0.5957,0.63003,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3536.1547,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2845,197,F,a-s,aurora,676628.0,1252.7205,1283,-23.2976,358661498979,322412611755265,3.09942160731317e+17,0.56747,0.60878,0.64122,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3811.4268,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2846,197,F,a-s,aurora,975784.0,1713.4571,1773,111.5592,1138714512874,1465142162304840,1.99503219284751e+18,0.60929,0.64585,0.67444,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4579.7051,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2847,197,F,a-s,aurora,963059.0,1693.9004,1739,129.8941,1075948852161,1357876098247130,1.81396887836486e+18,0.60781,0.64482,0.67367,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4554.3153,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2848,197,F,a-s,aurora,674883.0,1250.4482,1279,65.4533,357731620977,321431743248471,3.08864129181292e+17,0.56924,0.61059,0.64308,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3760.2552,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2849,197,F,a-s,aurora,655303.0,1233.3681,1227,-8.145,300652324220,256727440482084,2.35139484011591e+17,0.55204,0.59635,0.63078,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3655.7283,Ithomiinae,Melinaea,menophilus,sspn,v,Ant,g,Ithomiinae,m-aurora
2850,198,F,a-s,aurora,926663.0,1633.9242,1698,101.6073,972916476847,1188101912670710,1.53537028732473e+18,0.60345,0.63979,0.66817,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4590.5752,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2851,198,F,a-s,aurora,925074.0,1629.9455,1704,110.7852,993081881382,1222548377553430,1.5920625308573e+18,0.60804,0.64401,0.67217,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4412.5579,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2852,198,F,a-s,aurora,657165.0,1128.1591,1156,51.4157,274487611713,220252335028839,1.89246361377405e+17,0.55907,0.60088,0.6337,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3458.505,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2853,198,F,a-s,aurora,643464.0,1106.8996,1157,69.0685,273169667327,218838117223781,1.87457704255464e+17,0.56315,0.6033,0.63498,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3320.5811,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2854,198,F,a-s,aurora,932768.0,1640.2924,1712,114.485,1005501238660,1242209673223310,1.62402353049388e+18,0.60646,0.64264,0.67097,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4460.5163,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2855,198,F,a-s,aurora,932016.0,1637.0196,1693,108.445,970720599069,1182784124552140,1.5254680738858e+18,0.60281,0.63949,0.66809,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4548.8178,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2856,198,F,a-s,aurora,647649.0,1111.689,1155,36.0613,273083588070,218667508471240,1.87319719572313e+17,0.56221,0.60288,0.63493,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3356.4217,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2857,198,F,a-s,aurora,655187.0,1127.5038,1156,56.1923,273777648087,219685720092467,1.88763414948991e+17,0.55919,0.60097,0.63377,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3449.1496,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2858,199,M,a-s,aurora,849874.0,1566.9353,1602,125.9954,822318659354,962792463364628,1.19139639829004e+18,0.61402,0.65072,0.67922,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4187.7396,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2859,199,M,a-s,aurora,821630.0,1530.7037,1609,141.4008,833799454747,987134592305201,1.23323894500626e+18,0.62609,0.66071,0.68792,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4213.7985,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2860,199,M,a-s,aurora,593296.0,1154.1493,1169,65.9645,259440621205,212378609258367,1.85812439760863e+17,0.56568,0.60739,0.63994,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3248.4146,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2861,199,M,a-s,aurora,593934.0,1149.1839,1156,57.4649,250607079430,202698578796764,1.75391958559462e+17,0.56191,0.60452,0.63769,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3446.5222,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2862,199,M,a-s,aurora,823106.0,1531.5148,1608,120.5794,831997040627,983814254693273,1.22788166458522e+18,0.62524,0.65998,0.68729,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4185.8918,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2863,199,M,a-s,aurora,853826.0,1568.3869,1603,110.7391,823618550725,963721124784321,1.19217604352994e+18,0.6127,0.64952,0.67812,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4168.1,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2864,199,M,a-s,aurora,594818.0,1151.225,1160,39.9774,252858423267,205156334860739,1.78074045244947e+17,0.56207,0.60456,0.63767,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3536.4633,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2865,199,M,a-s,aurora,592027.0,1153.8893,1171,58.9231,260998741762,214222408659662,1.8788167350478e+17,0.56701,0.60853,0.64096,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3321.9537,Ithomiinae,Melinaea,marsaeus,rileyi,v,Ant,g,Ithomiinae,m-aurora
2866,200,F,a-s,aurora,774724.0,1467.4079,1517,109.7683,675373466243,748036000551813,8.75273105631415e+17,0.61548,0.65154,0.67962,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3994.769,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2867,200,F,a-s,aurora,764391.0,1468.5347,1515,112.1008,664825095322,736174812925426,8.61457901938291e+17,0.61558,0.65184,0.68009,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3964.9528,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2868,200,F,a-s,aurora,510726.0,1042.1719,1034,26.5123,175173339966,128313651346262,1.00697573149359e+17,0.5664,0.61025,0.64445,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,2924.4247,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2869,200,F,a-s,aurora,513454.0,1046.4074,1058,86.3964,181314490150,134182620486084,1.06320597380404e+17,0.56167,0.60429,0.63759,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,2933.177,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2870,200,F,a-s,aurora,767931.0,1472.2174,1519,107.3038,666693269136,738469183677446,8.64720051064254e+17,0.6134,0.6498,0.67816,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3929.3304,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2871,200,F,a-s,aurora,774658.0,1467.7555,1516,107.9909,673601977931,745577772665421,8.71999570095745e+17,0.6151,0.65127,0.67944,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3983.4898,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2872,200,F,a-s,aurora,513093.0,1048.2208,1062,96.2314,182487566942,135444785620010,1.07616241768615e+17,0.56156,0.60404,0.63723,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,2949.9049,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2873,200,F,a-s,aurora,509706.0,1041.95,1033,2.448,174345410827,127589776344391,1.00041989010167e+17,0.56617,0.6101,0.64434,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,2979.5962,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2874,201,M,a-s,aurora,834185.0,1555.258,1610,133.7832,790449420944,918950221646250,1.13097918820354e+18,0.60462,0.64148,0.67023,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4131.7842,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2875,201,M,a-s,aurora,829274.0,1559.1777,1612,122.4603,804784098249,943958363080297,1.17134071618259e+18,0.61112,0.64772,0.67629,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4261.2228,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2876,201,M,a-s,aurora,538690.0,1049.6977,1086,-14.6007,192775872797,143990367677205,1.15571810732881e+17,0.55084,0.59316,0.62668,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3310.6887,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2877,201,M,a-s,aurora,539538.0,1041.9725,1090,10.8762,201074612641,151417796636079,1.22159537962832e+17,0.56007,0.60066,0.63285,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3273.6938,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2878,201,M,a-s,aurora,830292.0,1557.729,1603,119.8226,784299382105,910703601022813,1.1192751739452e+18,0.60631,0.64335,0.67219,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4188.2005,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2879,201,M,a-s,aurora,834506.0,1555.4396,1608,132.2105,785816903108,911604952770100,1.11970856185125e+18,0.60348,0.64048,0.66932,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4140.5193,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2880,201,M,a-s,aurora,539508.0,1042.4926,1087,11.7119,200566401617,150968314127197,1.21766072101948e+17,0.56092,0.60173,0.63409,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3305.108,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2881,201,M,a-s,aurora,537101.0,1047.1868,1082,24.6107,192541434063,143807564366307,1.1540949907223e+17,0.55336,0.59568,0.62924,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3347.0075,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2882,202,M,a-s,aurora,802370.0,1534.2307,1586,117.4717,734817351399,840567572229925,1.01833967814049e+18,0.60339,0.64037,0.66923,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4064.4532,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
2883,202,M,a-s,aurora,820285.0,1545.3024,1605,85.5243,770206031018,890834438835350,1.09115504065001e+18,0.60373,0.64043,0.66912,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4132.5954,Ithomiinae,Melinaea,satevis,cydon,v,Ant,g,Ithomiinae,m-aurora
